CD_UOR;CD_PRF;NM_UOR_RED;CD_SBDD;CD_MUN;SG_UF;CD_UOR_JRDT
2ace6e5456b0e48d7a46c20ec579904d;d14c2267d848abeb81fd590f371d39bd;3bec7238ca8b3f3db0d48cb37ee1b1cf;0;67100;RS;f4bd67327fd01a153081ab6cf611a0e6
a07185ca29dd97374518759cab2eb0dc;e2e14235335d2c0aa5f6855e339233d9;8cc9ffcd776852721032dfc1324d3fe1;0;80650;RS;f4bd67327fd01a153081ab6cf611a0e6
4332aede19e10d33866aa5a827976256;caaeb10544b465034f389991efc90877;dc6f9e60fe457ed28ddbc729262b9df3;0;44350;BA;f4bd67327fd01a153081ab6cf611a0e6
ea9c07b5d0be2b8ee4631ee110f97fb4;319a67432f51ed53938542b809320dd2;6897408353d1443669d309aa794d6bea;0;23550;PR;f4bd67327fd01a153081ab6cf611a0e6
e0c4ac2b3663de42c0d23a34498a70bd;d2e3e0c2ec10101c41b7f0a11ce93c57;ab55dc4ff86950a109ed64f19f821af3;0;13250;SP;f4bd67327fd01a153081ab6cf611a0e6
16e58d932f3bf986116b9802a7bfeb19;4f53d60aee2ffa2af10e3463da26b784;6bed2ffa89a31ef3960a0b82ec072f59;0;74200;SP;f4bd67327fd01a153081ab6cf611a0e6
356bf85f16636086250481a79b7bebc4;b4631d19343f260022ee73087c6e2eab;c8756253b443ec947350f42b2673492a;0;49800;SC;f4bd67327fd01a153081ab6cf611a0e6
6e36488879b32f4729f9fd0d64d224a0;74c4481c34e417ac39d1de6b4f854c4f;be6589ceef83df0b38ca0904f657032b;0;77800;GO;f4bd67327fd01a153081ab6cf611a0e6
323c18a51a900dcdcd37c0cb3207cf61;2c2fb9efd4b8a1f837bf47004a49ce45;ad960d324a6fa3339cf58ee2f2e1bce3;0;25100;SC;f4bd67327fd01a153081ab6cf611a0e6
92e7055a62fe019df970d4258b33d92e;4ef2f8259495563cb3a8ea4449ec4f9f;f4f3a9564e6ae98dcf5129f8e04107b1;0;20000;SP;f4bd67327fd01a153081ab6cf611a0e6
41843cfffdb6bda9553124b20718d246;310b60949d2b6096903d7e8a539b20f5;096ecb695ea835c7d0f0bda52622b171;0;76700;SP;f4bd67327fd01a153081ab6cf611a0e6
5c3d1842b10c89eca46906ea65a60c03;919d2356219c1fa0c0bd560246532c72;feb4a9e2090a8740be8200ce0b2577e3;0;86900;SP;f4bd67327fd01a153081ab6cf611a0e6
e0ad48ee681ba9c3bf4a8a6a64a2d482;b93f11867481fc6d77908aea58ba6198;e63c01ae1944b5562f60addf6a820fc5;1;2000;DF;f4bd67327fd01a153081ab6cf611a0e6
02997c7f279d861ae0f805a6ef265eae;b93f11867481fc6d77908aea58ba6198;df1c039a68b01e27c1ec025109bc07a6;3;2000;DF;f4bd67327fd01a153081ab6cf611a0e6
645cc34c62c9e4b55c1fedd31a43aca3;b93f11867481fc6d77908aea58ba6198;b113c22d38203d415e7639482172d484;4;2000;DF;f4bd67327fd01a153081ab6cf611a0e6
90f6457d4a1fd939bc2a529bee0065ff;b93f11867481fc6d77908aea58ba6198;38147ec7c1201611cc6332dd58899a2a;5;2000;DF;f4bd67327fd01a153081ab6cf611a0e6
96097c20faaa0aa1bccf186f1c11d6ad;b93f11867481fc6d77908aea58ba6198;1d05d899ed438e5337582b528bc5378f;7;2000;DF;f4bd67327fd01a153081ab6cf611a0e6
722bc8fafa9ccd65dfe24a32a089cf58;b93f11867481fc6d77908aea58ba6198;1fd9ed4c4094a6fe776ff78397d75859;8;2000;DF;f4bd67327fd01a153081ab6cf611a0e6
a9735e3cb50a884600bf8d385001aa78;b93f11867481fc6d77908aea58ba6198;c29bef2675961f71b53f215dc6f4d1b3;11;2000;DF;f4bd67327fd01a153081ab6cf611a0e6
4f656948b3f1797f0cfc33eed9dc2a84;b93f11867481fc6d77908aea58ba6198;32c800020548e0c76b516e45baf0437b;17;2000;DF;f4bd67327fd01a153081ab6cf611a0e6
d93337197116a1439cdd9f1f45ad9258;b93f11867481fc6d77908aea58ba6198;1d02f8b4fe33fb008f49783ef89f4465;12;2000;DF;f4bd67327fd01a153081ab6cf611a0e6
2e84abcd6ed5a390dd3ef9dfdd60cc4d;b93f11867481fc6d77908aea58ba6198;c354bc67628864444da95812ffbc2318;19;2000;DF;f4bd67327fd01a153081ab6cf611a0e6
24eb439269b6b3a897c09b41b359bb66;b93f11867481fc6d77908aea58ba6198;ef1b87c1c90f9809647c5407558b52bb;20;2000;DF;f4bd67327fd01a153081ab6cf611a0e6
350e0d8a9d41494612c827482ff8ed70;b93f11867481fc6d77908aea58ba6198;d72e1c8e0896ce306dd640a06700a6e5;18;2000;DF;f4bd67327fd01a153081ab6cf611a0e6
885fc86b2460d1d4d1b291ef6bc075b4;b93f11867481fc6d77908aea58ba6198;105308de70c27c16d4fa003b2e4220b8;21;2000;DF;f4bd67327fd01a153081ab6cf611a0e6
36b0895c1ba9145c528235900760d393;b93f11867481fc6d77908aea58ba6198;d98cef8dc34ce73b9116caedef0008cf;22;2000;DF;f4bd67327fd01a153081ab6cf611a0e6
9dadb4da94ca2994b7cb60f206f59f3d;b93f11867481fc6d77908aea58ba6198;576898273db36a31165f0fe57f389b55;10;2000;DF;f4bd67327fd01a153081ab6cf611a0e6
6f42dc89f9659189bc9e99e9bf4e7232;b93f11867481fc6d77908aea58ba6198;0ad286782bafb308122f2cae2a515858;26;2000;DF;f4bd67327fd01a153081ab6cf611a0e6
aef4bd2bad1d67379a9420958818e9ca;b93f11867481fc6d77908aea58ba6198;93f75cb5af823b89779a057ef2b7b06f;24;2000;DF;f4bd67327fd01a153081ab6cf611a0e6
bd4c7277c8a5dbbf46a25e71d3000311;b93f11867481fc6d77908aea58ba6198;49a10eddaf133007b9aec41fe34006a8;29;2000;DF;f4bd67327fd01a153081ab6cf611a0e6
982ed4d4b0fea6f93ca8c67c4752b963;b93f11867481fc6d77908aea58ba6198;55abdbaed26f6f9151767f3cc9151540;27;2000;DF;f4bd67327fd01a153081ab6cf611a0e6
b64434565c2ce38fa24bc4fcd0c197ed;919d2356219c1fa0c0bd560246532c72;203abc5f655d249cdd7af1a1998b83e6;1;86900;SP;f4bd67327fd01a153081ab6cf611a0e6
a08d3f8d2ba17266b2101e1062c61a24;687fe34a901a03abed262a62e22f90db;ee910e02e48056e7168e27cbcdac6a22;1;77425;RJ;f4bd67327fd01a153081ab6cf611a0e6
4aefdf8d69d2f410485dc9b858d47cb7;13403518ef9c1ce843a289d991f79bf5;71c614a7d107c6d60b3af0e3c0ebb1a4;1;86900;SP;f4bd67327fd01a153081ab6cf611a0e6
e56e2c88b7bb5bd4cef8cdb110235899;13403518ef9c1ce843a289d991f79bf5;c2c2c0bc6fd8fb2e2c8d443d6f3b210c;2;86900;SP;f4bd67327fd01a153081ab6cf611a0e6
4d9e8d1770d8a35dd2afc355fcedc280;b93f11867481fc6d77908aea58ba6198;440e50083f481f2f16f4db42bca3527a;32;2000;DF;f4bd67327fd01a153081ab6cf611a0e6
0a2646bc5c24fbc0295b3a9ce318b748;13403518ef9c1ce843a289d991f79bf5;05682fdcda4d58d6c831603f645ecdc8;15;86900;SP;f4bd67327fd01a153081ab6cf611a0e6
546e1c43afe29dcfe3d4103e94244d6d;919d2356219c1fa0c0bd560246532c72;9ce0ce807ae7c5fab48cb91ff3e032f2;8;86900;SP;f4bd67327fd01a153081ab6cf611a0e6
fb6d71041deccd1fc885cde6149a18ca;919d2356219c1fa0c0bd560246532c72;6b16787adfb50f6ab310ba52e26e577e;15;86900;SP;f4bd67327fd01a153081ab6cf611a0e6
0f6c0780681fdd77e1aabae4990e2af7;c77331e51c5555f8f935d3344c964bd5;cca76c9043eec153be584bc10cdd53ba;7;72900;RS;f4bd67327fd01a153081ab6cf611a0e6
182a796f9236bc53ec0c5e39259b7ff9;b93f11867481fc6d77908aea58ba6198;375cbec17bc7dbd5fbd1c0a30e152b5c;13;2000;DF;f4bd67327fd01a153081ab6cf611a0e6
17f7ae1058852d0e2c3292182fe987b7;b93f11867481fc6d77908aea58ba6198;ea2773cfad7dad93359418332f944bf1;14;2000;DF;f4bd67327fd01a153081ab6cf611a0e6
d14d60aac85842333f4ded0efe9e8f98;b93f11867481fc6d77908aea58ba6198;540cc5b4b7c2532c00af95c38f5cfbc2;15;2000;DF;f4bd67327fd01a153081ab6cf611a0e6
d00dd56b0a7e808065664f82c16eb658;be23c41621390a448779ee72409e5f49;bd4d55943a8de3e7fbb032a0190c1008;0;86900;SP;f2691acb7745bc99f9015f0953200cf1
f2691acb7745bc99f9015f0953200cf1;bf5d232e6c54a84b97769a91adb1642f;5c1ac5c6cb4407de9d7c20ea458dd8cb;0;2000;DF;f2691acb7745bc99f9015f0953200cf1
0a46864eecae49a324586ad2e2a1d2a0;16c0d78ef6a76b5c247113a4c9514059;bd477bfc14e5ac0150ca68c5b4c97dfb;0;2000;DF;f2691acb7745bc99f9015f0953200cf1
270b632137b56a48dd05c091225634ba;105405695aa6c6e0e203fbf4df13a1d5;f16f8b8c7aa73fc0fc51ad49d1146a59;0;2000;DF;f2691acb7745bc99f9015f0953200cf1
a0519cba56fbfc7adac9c0a3d313b27d;c3cbd51329ff1a0169174e9a78126ee1;d0144cb3556b8af30b98457f52171813;0;2000;DF;f2691acb7745bc99f9015f0953200cf1
4de7729ea5daf28540ee79b3dca73d19;3200dca98ebe9021d31c8cd58b5d995e;8d5db28a3a31173cf48a06ac9dd3daea;0;29900;PR;f2691acb7745bc99f9015f0953200cf1
8cad7770bea867c44a6cd63bae19903d;6101903146e4bbf4999c449d78441606;c8f3dc2792c25ac56526687671765439;0;13800;MG;f2691acb7745bc99f9015f0953200cf1
dfb61b74af460c2fd68bb8266f9f0814;5a751d6a0b6ef05cfe51b86e5d1458e6;072f749d60ac26557754e3a431950684;0;86900;SP;f2691acb7745bc99f9015f0953200cf1
62d3acf0e33805d5309154e95195fea1;fedc604da8b0f9af74b6cfc0fab2163c;676e5c384190528493a8cee9392a2b40;0;2000;DF;f2691acb7745bc99f9015f0953200cf1
fbf401ac9a7ef8904fe759cff905c38f;fdb2c3bab9d0701c4a050a4d8d782c7f;b2c32bfef60b2a10fadaabd4074da26a;0;75600;PE;f2691acb7745bc99f9015f0953200cf1
a3b50762ba94a13bd2d70d377ce4ada9;7608de7a475c0c878f60960d72a92654;92a8e6f0f7b1b91a96da5c1ffc660ed7;0;2000;DF;f2691acb7745bc99f9015f0953200cf1
1c9b35ecc2bec09dc3f31e66e445c72a;300ecf93b7224cf439b6de6ee1d6c200;17c24ea948bccc2db7bd04a6bf556e9b;0;2000;DF;f2691acb7745bc99f9015f0953200cf1
48033f895a8eb822024e647cc943596d;2ef3dce7c059b268cf8b9e0707ee5594;400fd13e38e1248b209f2ec82dd55c37;0;13800;MG;f2691acb7745bc99f9015f0953200cf1
d57c3910d36def0f811078b484fd8530;968b15768f3d19770471e9436d97913c;0b0cbd32e76827a2d7cc40349b678fa7;0;86900;SP;f2691acb7745bc99f9015f0953200cf1
2aae855e4fce821396110897f2513c60;90dd303abffdd2a14f11d4819e795dc9;32b80083098e11e319c0c766b9efe806;0;86900;SP;f2691acb7745bc99f9015f0953200cf1
ca42c8dbb57c6fc8cf61cc69ebc098fc;16c0d78ef6a76b5c247113a4c9514059;b4cc0248d303ac7725b868685a6fd0d8;1;2000;DF;f2691acb7745bc99f9015f0953200cf1
9837fd0301ce56f6296167ca7f2f1ad1;16c0d78ef6a76b5c247113a4c9514059;7d5cd47d083a7b82100ae166908afbb9;2;2000;DF;f2691acb7745bc99f9015f0953200cf1
94541d20661fbaf6427e608e51c43557;16c0d78ef6a76b5c247113a4c9514059;c0084a60dd75233464cdb443d9991449;3;2000;DF;f2691acb7745bc99f9015f0953200cf1
289dec0bc8e3fe76ce3086efe5e543de;be23c41621390a448779ee72409e5f49;bf51f2ecb981e7a0a2bee10f732233b9;6;86900;SP;f2691acb7745bc99f9015f0953200cf1
b899827643bd613500a085599266e1fe;16c0d78ef6a76b5c247113a4c9514059;92acf7a42b61eed03d63471411387dd9;4;2000;DF;f2691acb7745bc99f9015f0953200cf1
2c5705b7fbab15b095e1feb2a989514e;16c0d78ef6a76b5c247113a4c9514059;f34d2aa026f4a0e54ad5f7b762fbf216;5;2000;DF;f2691acb7745bc99f9015f0953200cf1
89dd17abc3d89815392229f8d160eacc;5a751d6a0b6ef05cfe51b86e5d1458e6;399802d3bc9baf01512a3bdbb50794a7;1;86900;SP;f2691acb7745bc99f9015f0953200cf1
537a29b7b78c96a232bd54f7e21317b3;2ef3dce7c059b268cf8b9e0707ee5594;27339b4899bc3b0547398febcd2ee65b;1;13800;MG;f2691acb7745bc99f9015f0953200cf1
0752928bd25afda76d4d54ee702e80d4;2ef3dce7c059b268cf8b9e0707ee5594;bc22b642d46a8823ccf6417cba4e8e48;2;13800;MG;f2691acb7745bc99f9015f0953200cf1
49d204cfc91e27ef7b18e76bc6be83e6;90dd303abffdd2a14f11d4819e795dc9;180d5c7d2cc57bfd8d2655386bc14fbb;1;86900;SP;f2691acb7745bc99f9015f0953200cf1
3c482b107ebcd79c4708efc6f494440e;90dd303abffdd2a14f11d4819e795dc9;2872b7ded18687f3cfaad1f466dc4be1;2;86900;SP;f2691acb7745bc99f9015f0953200cf1
ac73dcf1d47132e7b8574382dbb4d187;5a751d6a0b6ef05cfe51b86e5d1458e6;f37c2ece51f38216b7b6fc2872d6cad4;2;86900;SP;f2691acb7745bc99f9015f0953200cf1
9893806368c34d2b30741c20ddedeeaf;5a751d6a0b6ef05cfe51b86e5d1458e6;49d011926c468bae8a7a699928daa51d;3;86900;SP;f2691acb7745bc99f9015f0953200cf1
a9c222b9b625219f30b0ea2bc49c36c1;5a751d6a0b6ef05cfe51b86e5d1458e6;1eea2fe50fc101fd889c57734dc042a0;4;86900;SP;f2691acb7745bc99f9015f0953200cf1
1ef6adc7e9245e35da160a89a426895e;5a751d6a0b6ef05cfe51b86e5d1458e6;2aa3515b9f37d3b0806287dab4f741e9;5;86900;SP;f2691acb7745bc99f9015f0953200cf1
336ba759d92295dbaeae191419d0008a;5a751d6a0b6ef05cfe51b86e5d1458e6;b5ddc55fe2ccf9f54213999634cbb2ca;6;86900;SP;f2691acb7745bc99f9015f0953200cf1
d571da90e05366cccb4d23be58416bfa;5a751d6a0b6ef05cfe51b86e5d1458e6;df3f24504b7e8f46549424c0d31ec826;7;86900;SP;f2691acb7745bc99f9015f0953200cf1
bd401ee371ae1395cfe14878372e0ee6;5a751d6a0b6ef05cfe51b86e5d1458e6;d9706b594da51e09d2a3c3eef630ee02;8;86900;SP;f2691acb7745bc99f9015f0953200cf1
89a33dc2f1ce7b75b3094e32ca1b9d4d;5a751d6a0b6ef05cfe51b86e5d1458e6;38815f2b33d04fa2786ff7a852a81389;9;86900;SP;f2691acb7745bc99f9015f0953200cf1
d0cc376ac7bf5a4b2446ebaf0efaf8e6;5a751d6a0b6ef05cfe51b86e5d1458e6;b2e484cc1bf348fdd768794aaab18d68;10;86900;SP;f2691acb7745bc99f9015f0953200cf1
77f56fed4021da576cda87434cfbd95d;3200dca98ebe9021d31c8cd58b5d995e;12239a87b4d137ef6ffad3d9f340fe72;7;29900;PR;f2691acb7745bc99f9015f0953200cf1
536ad1eb259ea7e6385f17a108b00e3b;3200dca98ebe9021d31c8cd58b5d995e;24fbc9c7d53079c14460aefda9fa97fd;8;29900;PR;f2691acb7745bc99f9015f0953200cf1
b0bfbb2396e35959915da09d70cc7cd9;3200dca98ebe9021d31c8cd58b5d995e;f3a525c1c26b37962dfd2bb752e76a13;10;29900;PR;f2691acb7745bc99f9015f0953200cf1
50440e2e6edbd6dbe70ad62a84a1b8ad;3200dca98ebe9021d31c8cd58b5d995e;de430e76dd8581e4499630afef124634;9;29900;PR;f2691acb7745bc99f9015f0953200cf1
284746c1d3d16056bd0ac1f13dc90416;3200dca98ebe9021d31c8cd58b5d995e;93a49738114b39de6d7bf7406b2d0583;3;29900;PR;f2691acb7745bc99f9015f0953200cf1
380c311629567a11e6e1a0cd766025c0;c911241d00294e8bb714eee2e83fa475;0d36a4a5e3f2b89524d0390a861a9673;0;86900;SP;f2691acb7745bc99f9015f0953200cf1
de20978133936d7a1b141ad4ca256cfc;16c0d78ef6a76b5c247113a4c9514059;8edec61c93ddd336a432f7744e6b4d10;7;2000;DF;f2691acb7745bc99f9015f0953200cf1
344767582be8cd3f1935f1cfce22bbb5;16c0d78ef6a76b5c247113a4c9514059;0ec078bcf8265c7d15248d43923fef4e;6;2000;DF;f2691acb7745bc99f9015f0953200cf1
dcd557d436333e8dd43f89d8a7c6477a;16c0d78ef6a76b5c247113a4c9514059;73fa66c452984c2507830541b79a22bc;8;2000;DF;f2691acb7745bc99f9015f0953200cf1
adb857202dd654c5759b0a4acf9dc0c0;16c0d78ef6a76b5c247113a4c9514059;19e35f66078e1aeb11094a1208ecdc65;27;2000;DF;f2691acb7745bc99f9015f0953200cf1
bc0844d951a5e87d067a62071ffefc9c;16c0d78ef6a76b5c247113a4c9514059;6da888fac6b98b587a8139a9ba2947fc;26;2000;DF;f2691acb7745bc99f9015f0953200cf1
c6f12755cc3442c24b8191da9808b299;16c0d78ef6a76b5c247113a4c9514059;ba555b936f1f9b1b46b0ccc373ee9453;25;2000;DF;f2691acb7745bc99f9015f0953200cf1
ce08137630766084329aa74e8f8c3346;16c0d78ef6a76b5c247113a4c9514059;a3faf8a5ed79518a7410546888ff4b82;28;2000;DF;f2691acb7745bc99f9015f0953200cf1
6abb62e30559bdc9a0e99736de25c194;16c0d78ef6a76b5c247113a4c9514059;309418293b71edeefd4f52fc674cbb84;11;2000;DF;f2691acb7745bc99f9015f0953200cf1
d6035d77c8c34070d7c03b7ec9462d2b;16c0d78ef6a76b5c247113a4c9514059;b261e43eeabfbf58269084a302271b85;10;2000;DF;f2691acb7745bc99f9015f0953200cf1
c16c7ead651fdd4d89da8d1b51dd6dbb;16c0d78ef6a76b5c247113a4c9514059;eacb0f1d518127f5c06c363455d6e0cc;9;2000;DF;f2691acb7745bc99f9015f0953200cf1
9ee87d12888812e342c403fc3b48b847;16c0d78ef6a76b5c247113a4c9514059;0a2c2f6727d125e61aa466dd1171684d;12;2000;DF;f2691acb7745bc99f9015f0953200cf1
cebf82f7c2093e67515787fa15a87347;16c0d78ef6a76b5c247113a4c9514059;d317b28dda3c08ec57d2750d34029ff7;13;2000;DF;f2691acb7745bc99f9015f0953200cf1
f39f4348a4d81e25a65bb03297f7bde0;16c0d78ef6a76b5c247113a4c9514059;fc667a278ccf065d16c7ec010c0cf64d;22;2000;DF;f2691acb7745bc99f9015f0953200cf1
eddf109a326646680186546dd09d4520;16c0d78ef6a76b5c247113a4c9514059;1edf463bbc462b91592c025060df6917;23;2000;DF;f2691acb7745bc99f9015f0953200cf1
97f53f8aead7a05f444d40ffa67e4e53;16c0d78ef6a76b5c247113a4c9514059;1f5f88881c9cbd48e7e9cea1c6dc92ef;20;2000;DF;f2691acb7745bc99f9015f0953200cf1
441cced5122734b464491f9bd3e31a4b;16c0d78ef6a76b5c247113a4c9514059;30636f4d6035e461c0dbf2427a60d3df;19;2000;DF;f2691acb7745bc99f9015f0953200cf1
358f3022ba15d1396a2c935bafe007e7;16c0d78ef6a76b5c247113a4c9514059;1263857c2f0c93522d4e4ff2b6ea69d9;21;2000;DF;f2691acb7745bc99f9015f0953200cf1
f656a8051d7d9b4b424a109ee5e8ccc1;16c0d78ef6a76b5c247113a4c9514059;e587dacc2725d057553297cf5945dbf5;18;2000;DF;f2691acb7745bc99f9015f0953200cf1
2217b9db80b8a03d90a46f80b7d7954d;16c0d78ef6a76b5c247113a4c9514059;5a2ee7b9d43e81dae2ef4b5230fe8f94;15;2000;DF;f2691acb7745bc99f9015f0953200cf1
c0fb1191fd5a8d06683571b3fade88ce;16c0d78ef6a76b5c247113a4c9514059;9cfce255fbf9fcf41c18cdf7cc466bb4;17;2000;DF;f2691acb7745bc99f9015f0953200cf1
bb125b3274100b333fb4dec9d534e458;16c0d78ef6a76b5c247113a4c9514059;4d821b0e8080e3d6c23e84df1f8d81b4;16;2000;DF;f2691acb7745bc99f9015f0953200cf1
93abd46e8499c4a33b608b7b30676ef1;16c0d78ef6a76b5c247113a4c9514059;1077f14b0019c987d7ffce7498aad27a;14;2000;DF;f2691acb7745bc99f9015f0953200cf1
b083607cd713325e463a5f72e3305592;16c0d78ef6a76b5c247113a4c9514059;124f881be39220ef6f67fb6c30870d62;29;2000;DF;f2691acb7745bc99f9015f0953200cf1
f369d34e671e5542b2057bd3a7dd3de0;16c0d78ef6a76b5c247113a4c9514059;36d201c1976e09febe5677d016576dec;24;2000;DF;f2691acb7745bc99f9015f0953200cf1
1c3109314c4ed4778ec6ebc92a6521e7;16c0d78ef6a76b5c247113a4c9514059;074637f0a5ac17d45257cf654da809e5;30;86900;SP;f2691acb7745bc99f9015f0953200cf1
41fd97123235aac7ce26b7cbcd880a8d;5a751d6a0b6ef05cfe51b86e5d1458e6;7416e0615a0f2facef999f6ac2c8e2ca;11;86900;SP;f2691acb7745bc99f9015f0953200cf1
5129fe8053ac7bfc1a1f72b28a2d6dcc;5a751d6a0b6ef05cfe51b86e5d1458e6;7ee2aeac2ad36e71f42233c1c4188ab4;12;86900;SP;f2691acb7745bc99f9015f0953200cf1
13510371cac2212ee5160a18316285a6;5a751d6a0b6ef05cfe51b86e5d1458e6;1be55c0832208a24af991365e79ef794;13;86900;SP;f2691acb7745bc99f9015f0953200cf1
7ad04fcfb8e34710e55511efad1af444;5a751d6a0b6ef05cfe51b86e5d1458e6;f1457895c2f8be14d84a6ac19e87265b;14;86900;SP;f2691acb7745bc99f9015f0953200cf1
f9eab8b2e70c1d877ea06df5f98231af;2ef3dce7c059b268cf8b9e0707ee5594;8947c8089a88c7e59403e1be76082cc6;3;13800;MG;f2691acb7745bc99f9015f0953200cf1
0f92494b2b652ac55bdb1e5b6c0d40fc;2ef3dce7c059b268cf8b9e0707ee5594;d8ea9d83090939355b8527d697dcec1f;4;13800;MG;f2691acb7745bc99f9015f0953200cf1
00d0e2eab8e1d0a9d879736eb235daa9;5a751d6a0b6ef05cfe51b86e5d1458e6;0bd5147e885d42bb9472f87bbf695acf;18;86900;SP;f2691acb7745bc99f9015f0953200cf1
b2441045292b6c2124ef1b42960fd2a4;90dd303abffdd2a14f11d4819e795dc9;6119e24ab436d093f81625280c1d5ecb;14;86900;SP;f2691acb7745bc99f9015f0953200cf1
1aa07c71c815c6b11236299c7c515c62;bb469043f774854635c4d72798291e9f;c0ddea233169c02b6d5db3af6fb1ee44;0;86900;SP;f2691acb7745bc99f9015f0953200cf1
471d287d20d9808e2a60c5c5ea09cfac;bb469043f774854635c4d72798291e9f;64750976caba45267a3dae01f9fd2895;5;86900;SP;f2691acb7745bc99f9015f0953200cf1
58dd731e596384c5f5aa461045002de5;16c0d78ef6a76b5c247113a4c9514059;c61d68cdc9a0ebe6d69bbd3d0494daef;31;2000;DF;f2691acb7745bc99f9015f0953200cf1
278acc325433b7663d2aaa361b3bf3fd;fdad3b5b2200b598dfde9517e5b426a8;2ef60e7b0e0cead00707e6f469964f8d;0;77425;RJ;a68cb11c77763c9de8861dd0dd2eaee5
a68cb11c77763c9de8861dd0dd2eaee5;d01c25576ff1c53de58e0e6970a2d510;e8ac2dcc35c6bd6fc1837be8b189d294;0;2000;DF;a68cb11c77763c9de8861dd0dd2eaee5
6968a5570b7feefcd2d672f4d89028d3;fdad3b5b2200b598dfde9517e5b426a8;0862fca7d5d4fabd1c08d61c1fc9805c;17;77425;RJ;a68cb11c77763c9de8861dd0dd2eaee5
3a3287ca40a5cd810f46c342c447b527;fdad3b5b2200b598dfde9517e5b426a8;d87a0b70619010f11b541be123dc810d;2;77425;RJ;a68cb11c77763c9de8861dd0dd2eaee5
8141a901ca88ab158461a2dc52cfc9f2;fdad3b5b2200b598dfde9517e5b426a8;766949c6b182aa7ae1cf1d339213b165;1;77425;RJ;a68cb11c77763c9de8861dd0dd2eaee5
10a4562b3dbad19e2fe9162241a1519e;fdad3b5b2200b598dfde9517e5b426a8;5439611667996f2ca7122f8176ec9b67;7;77425;RJ;a68cb11c77763c9de8861dd0dd2eaee5
906d539b96ab5d6ecacf041f167a04f3;fdad3b5b2200b598dfde9517e5b426a8;a89c08f53be8cd07162efd74a5f22375;5;77425;RJ;a68cb11c77763c9de8861dd0dd2eaee5
968f81ae3ec9782dae0ca43c3db1ae55;fdad3b5b2200b598dfde9517e5b426a8;0a47ffa789052efed10f14ae64adaf31;6;77425;RJ;a68cb11c77763c9de8861dd0dd2eaee5
fc58e598badfe0b7c0d8eb97bc08afd7;fdad3b5b2200b598dfde9517e5b426a8;9f055236c8189af5ce61ca6166a64d2b;4;77425;RJ;a68cb11c77763c9de8861dd0dd2eaee5
bacfad564db3f089a97adb54b20ab843;fdad3b5b2200b598dfde9517e5b426a8;679e870f864f4dd5e95b833d0fc3e012;10;77425;RJ;a68cb11c77763c9de8861dd0dd2eaee5
3ff0dbb7c374184f79bf1646d900588b;fdad3b5b2200b598dfde9517e5b426a8;f6f22539695d4b61748ce0b5d1e94209;11;77425;RJ;a68cb11c77763c9de8861dd0dd2eaee5
9adb63874a8147e1d3c6cb6bcb686057;fdad3b5b2200b598dfde9517e5b426a8;a85b0598b18f1c12b1e337fa94411077;13;77425;RJ;a68cb11c77763c9de8861dd0dd2eaee5
c087ebfea6a872186c5ed113519b1c0b;fdad3b5b2200b598dfde9517e5b426a8;e393e23da0a9105b99908a607f57694c;14;77425;RJ;a68cb11c77763c9de8861dd0dd2eaee5
4d3b520694ed3b48be66f458d5c64a46;fdad3b5b2200b598dfde9517e5b426a8;bffb61dc978ed3f9e01488d0a9685fb2;15;77425;RJ;a68cb11c77763c9de8861dd0dd2eaee5
4d86a02584ae0f1654387118cb033e19;fdad3b5b2200b598dfde9517e5b426a8;6544ec5ff807b1811edfc52a89c0a010;50;77425;RJ;a68cb11c77763c9de8861dd0dd2eaee5
8d13920b1fc05638b5d665e62bd2b473;fdad3b5b2200b598dfde9517e5b426a8;2b9b08c2adf187a6cb42f664b2b45f7e;58;77425;RJ;a68cb11c77763c9de8861dd0dd2eaee5
bd5e54c4ef0126aa5702cc6d4b9b4c85;fdad3b5b2200b598dfde9517e5b426a8;ec02d07c623f08c4de8808db0bbc09e6;57;77425;RJ;a68cb11c77763c9de8861dd0dd2eaee5
ccaccaba9861e9894c7baa77b4dca5bb;fdad3b5b2200b598dfde9517e5b426a8;929db5c101cc149e15f7903d606d239e;59;77425;RJ;a68cb11c77763c9de8861dd0dd2eaee5
e89e38413f9eb980db152627cde06d92;fdad3b5b2200b598dfde9517e5b426a8;34322d55308e2590a0f609b09270170a;61;77425;RJ;a68cb11c77763c9de8861dd0dd2eaee5
3ed206a0588f19b85c0c9e2061f3ae5b;fdad3b5b2200b598dfde9517e5b426a8;d7077f633640864432fc0417fcd12f8b;22;77425;RJ;a68cb11c77763c9de8861dd0dd2eaee5
e29884a57d9f641b0ab9bb7710f4ee8a;fdad3b5b2200b598dfde9517e5b426a8;d743741f79ce040ab5332c69e2d29b17;64;77425;RJ;a68cb11c77763c9de8861dd0dd2eaee5
248ee4ef7966c5972b1c86e98f4328a0;fdad3b5b2200b598dfde9517e5b426a8;619c3ef36bc0f573b36cc0b0e5797481;67;77425;RJ;a68cb11c77763c9de8861dd0dd2eaee5
c88f6a55b381d9e44fc73fc18ff7b5ca;fdad3b5b2200b598dfde9517e5b426a8;83ec5d17d209aa73424c0968195e2ee3;68;77425;RJ;a68cb11c77763c9de8861dd0dd2eaee5
c730ce8481f4b306f8c5bb57f60d5f6d;fdad3b5b2200b598dfde9517e5b426a8;e36b17cae1f07f4de721b5cb70967880;65;77425;RJ;a68cb11c77763c9de8861dd0dd2eaee5
